# Pathway	ERR2619707_1_Abundance	ERR2619708_1_Abundance	ERR2619709_1_Abundance	ERR2619710_1_Abundance	ERR2619711_1_Abundance	ERR2619712_1_Abundance	ERR2619713_1_Abundance	ERR2619714_1_Abundance	ERR2619715_1_Abundance	ERR2619717_1_Abundance	ERR2619718_1_Abundance	ERR2619719_1_Abundance	ERR2619720_1_Abundance	ERR2619724_1_Abundance	ERR2619725_1_Abundance	ERR2619726_1_Abundance	ERR2619728_1_Abundance	ERR2619729_1_Abundance	ERR2619730_1_Abundance
ORNDEG-PWY: superpathway of ornithine degradation	1.24127e-05	7.92518e-06	3.853e-05	2.07848e-05	3.77302e-06	6.32436e-06	0.000435182	0	6.28361e-05	2.01957e-05	4.92506e-06	0.000123103	2.11959e-06	7.40916e-05	2.96199e-05	6.85294e-05	1.28105e-05	1.53068e-05	1.04152e-05
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	1.20214e-05	3.62462e-06	7.34429e-05	1.9694e-05	5.67612e-06	0	0.00032905	1.43723e-05	5.13481e-05	4.1723e-05	0	8.41438e-05	9.98075e-06	6.45565e-05	4.29657e-05	4.86663e-05	1.51748e-05	1.82242e-05	8.82347e-06
P108-PWY: pyruvate fermentation to propanoate I	1.01353e-05	4.62291e-05	5.23077e-05	8.68141e-05	7.91298e-05	4.31185e-05	8.53297e-06	5.35804e-05	4.07179e-05	4.33137e-05	3.8946e-06	4.77705e-05	3.08679e-05	7.07417e-05	0.000136222	6.78185e-05	1.62885e-05	0.000108482	5.97971e-05
P122-PWY: heterolactic fermentation	0	7.31995e-06	2.05925e-05	4.66841e-06	0	0	0.000103596	0	2.68078e-05	1.00156e-05	0	2.43635e-05	0	3.71252e-05	2.16515e-05	3.13335e-05	7.91188e-06	5.45486e-06	4.96603e-06
P124-PWY: Bifidobacterium shunt	2.74911e-05	1.69026e-05	4.04373e-05	6.72778e-05	5.03673e-05	1.83666e-05	0	2.89563e-05	1.86542e-05	1.94945e-05	2.04848e-05	2.79262e-05	1.66841e-05	6.10699e-05	3.18387e-05	2.50734e-05	1.28214e-05	3.72239e-05	2.96289e-05
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	0	0	0	0	0	0	2.72659e-06	0	1.56189e-06	0	0	0	0	0	3.21153e-06	0	0	0	0
P161-PWY: acetylene degradation (anaerobic)	0.000131067	2.69707e-05	0.000122033	3.06228e-05	7.59701e-05	4.34831e-05	0.000487071	9.30903e-05	4.47868e-05	9.07314e-05	6.78323e-06	0.000171033	4.17792e-05	8.71149e-05	9.37587e-05	0.000158904	1.77043e-05	5.88545e-05	6.28286e-05
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	1.19068e-06	3.28225e-06	5.21843e-06	5.72129e-06	0	0	0	0	4.17578e-06	5.05557e-06	0	0	0	4.67506e-06	5.46222e-06	0	2.24651e-06	4.2241e-06	9.27042e-07
P163-PWY: L-lysine fermentation to acetate and butanoate	1.91926e-06	0	3.17083e-06	0	0	0	0	0	0	0	0	3.92905e-06	0	0	2.89241e-06	4.96373e-06	0	0	0
P164-PWY: purine nucleobases degradation I (anaerobic)	4.03829e-05	2.82713e-05	4.92569e-05	4.84043e-05	4.64794e-05	1.06327e-05	0	5.72162e-05	1.87042e-05	5.85335e-05	4.98257e-06	5.64502e-05	1.10671e-05	9.0204e-05	2.70655e-05	5.58103e-05	2.418e-05	2.94635e-05	5.2952e-05
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	2.55186e-05	1.5697e-05	7.71841e-06	5.38549e-05	4.27643e-05	1.44467e-05	4.19051e-05	0	8.02963e-06	1.66335e-05	0	4.34578e-05	8.26031e-06	2.95053e-05	1.77276e-05	1.26831e-05	6.99986e-06	1.33057e-05	1.4445e-05
P221-PWY: octane oxidation	4.50554e-06	6.66011e-07	4.28686e-06	2.87526e-06	0	0	9.39745e-05	0	4.27349e-06	8.51084e-06	0	2.53328e-05	6.93527e-07	9.0761e-06	1.02412e-05	6.69928e-06	2.18997e-06	3.30613e-06	4.63842e-07
P23-PWY: reductive TCA cycle I	6.82719e-06	4.15981e-05	0.000120001	5.03262e-05	0	1.53125e-05	0	1.67014e-05	0.000147668	7.60463e-05	1.0268e-05	4.43878e-05	1.63014e-05	4.34157e-05	8.11024e-05	0.000111042	1.48216e-05	6.07063e-05	4.05865e-05
P241-PWY: coenzyme B biosynthesis	0	0	0	0	0	0	0	0	0	3.09198e-06	0	0	0	0	1.0974e-06	0	0	0	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	1.69655e-05	2.77463e-05	5.12768e-05	5.75371e-05	2.25786e-05	0	0.000280393	7.4832e-06	9.35835e-05	3.11858e-05	4.04064e-06	9.50085e-05	6.41518e-06	8.24201e-05	6.9028e-05	9.28404e-05	2.38549e-05	2.72137e-05	3.06636e-05
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	0.000238261	0.000130555	0.000148133	0.000274521	0.000206606	0.000149719	4.51297e-05	0.000209203	0.000143917	0.000155203	6.54364e-05	0.000122806	0.000135805	0.000371908	0.000310934	0.000160549	0.000117067	0.000207178	0.000155363
P42-PWY: incomplete reductive TCA cycle	3.43585e-05	7.99916e-05	0.000125401	9.51357e-05	0.000133211	0.000126238	2.50956e-06	5.93255e-05	0.000165595	7.98721e-05	0.000157315	7.06221e-05	8.65549e-05	6.11135e-05	8.8678e-05	0.000109055	4.68699e-05	0.000112162	9.72088e-05
P441-PWY: superpathway of N-acetylneuraminate degradation	0.000185578	7.66101e-05	0.000151801	9.90783e-05	0.000128671	6.06349e-05	0.000372405	0.000105573	0.00012534	0.000109844	1.88147e-05	0.000208565	8.82918e-05	0.000167242	0.000157304	0.000153363	7.15798e-05	0.000121486	0.000110906
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	4.65937e-05	2.07916e-05	0.000149077	0.000102602	7.67687e-05	1.87723e-05	0.000535366	0.000103569	0.000126321	4.18214e-05	8.77321e-06	0.000170968	3.19598e-05	0.000127985	7.50886e-05	0.000133395	2.3472e-05	7.08375e-05	0.000109062
P562-PWY: myo-inositol degradation I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11137e-06	0	0	0	0
P621-PWY: nylon-6 oligomer degradation	0	0	0	0	1.57701e-06	0	0	0	0	0	0	0	0	0	0	2.88544e-06	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I	0.000152354	0.000397868	0.000248848	0.000358099	0.000234095	0.000373372	0.000298759	0.000233183	0.000316109	0.000234237	0.000446018	0.000187334	0.000291949	0.000286218	0.000311967	0.000140933	0.000281455	0.000352798	0.000289137
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	0.000152864	0.000392739	0.000263215	0.000385866	0.000264922	0.000391955	0.00022027	0.000254244	0.000309804	0.000246901	0.000495433	0.000168164	0.000331318	0.00030944	0.000326052	0.000135125	0.000286397	0.000381892	0.000273944
PENTOSE-P-PWY: pentose phosphate pathway	2.75672e-05	3.32136e-05	7.41513e-05	2.92863e-05	4.66142e-05	4.62155e-06	0.000467398	8.23691e-06	9.14526e-05	4.02337e-05	3.61084e-06	0.000198847	2.11999e-05	0.00013452	5.37324e-05	9.88747e-05	2.04022e-05	4.0094e-05	3.8308e-05
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0.000353459	0.000559265	0.000493784	0.000565174	0.000510075	0.000565992	0.00035944	0.00050873	0.000441881	0.00030922	0.000659614	0.000272405	0.000492578	0.000464779	0.000524319	0.000258117	0.000474469	0.000571764	0.000565191
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	4.16023e-05	0.000300489	0.000215583	0.000286868	0.000180073	0.000289517	0.000390388	7.06061e-05	0.000281609	0.000224682	0.000305315	0.00018754	0.000133838	0.000255259	0.000225318	0.000177393	0.000235709	0.00025429	0.000194264
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	1.07121e-05	1.972e-06	0	5.73793e-06	0	0	0	0	0	2.14331e-05	0	1.1457e-05	7.99887e-06	1.98583e-05	0	6.67614e-06	0	8.44539e-06	9.72717e-06
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	4.50414e-05	5.24806e-05	6.53075e-05	5.96158e-05	1.69859e-05	4.79273e-05	0.000338233	2.12136e-05	9.4466e-05	5.48218e-05	1.27449e-05	9.42044e-05	1.4365e-05	0.000117014	8.93091e-05	8.40196e-05	3.96442e-05	6.08955e-05	3.38124e-05
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	9.46837e-06	2.46452e-05	4.48993e-05	4.352e-05	7.79758e-06	1.57987e-05	0.000298217	2.27766e-05	7.66833e-05	5.29006e-05	2.4305e-05	0.000131217	1.18723e-05	9.57271e-05	4.94615e-05	8.75228e-05	2.87838e-05	1.76511e-05	2.93619e-05
PPGPPMET-PWY: ppGpp metabolism	3.56729e-05	9.17712e-05	4.38255e-05	0.000140731	3.82146e-05	0.000113889	7.57035e-05	7.94828e-05	5.90454e-05	6.44335e-05	7.80896e-05	3.82246e-05	1.81438e-05	4.00667e-05	5.21918e-05	6.70785e-05	9.79849e-05	7.18128e-05	5.13775e-05
PROPFERM-PWY: superpathway of L-alanine fermentation (Stickland reaction)	4.4216e-06	2.56509e-06	1.40357e-06	4.76589e-06	2.6774e-06	2.33998e-06	0	0	1.8491e-06	7.25302e-06	0	0	0	3.99084e-06	1.79945e-06	1.83529e-06	0	9.9804e-06	1.53085e-05
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	0	0	0	4.55002e-06	0	0	1.28867e-05	0	9.74496e-06	0	0	0	0	0	3.64359e-06	0	1.31567e-06	0	0
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	0	3.0364e-06	3.64407e-05	3.47889e-05	0	0	0.000189444	0	6.52395e-05	4.20898e-05	0	9.26468e-05	0	6.79039e-05	5.38448e-05	7.05619e-05	1.93187e-05	2.26665e-05	0
PWY-1042: glycolysis IV	0.000487671	0.000684836	0.000604139	0.000742193	0.000624154	0.00061695	0.000659017	0.000563447	0.000478106	0.000396967	0.000649729	0.000398297	0.00055633	0.00064836	0.00068505	0.000475177	0.000601492	0.000622969	0.00052605
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	4.60558e-05	0.000281251	0.000185813	0.00021686	0.000115882	0.000310951	0.000285494	9.33994e-05	0.000278937	0.000178648	0.000451219	0.000112746	0.000262564	8.27848e-05	0.000176558	8.82351e-05	0.000260218	0.000217565	0.000136972
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	2.38563e-05	1.53778e-05	1.16691e-05	0.000134923	2.19009e-05	0	8.33273e-05	3.56298e-06	8.69487e-05	9.33218e-05	9.25348e-06	7.41037e-05	2.27825e-06	3.28738e-05	2.09334e-05	5.22114e-05	1.02414e-05	1.53589e-05	2.56996e-05
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	2.35252e-05	2.06007e-05	6.25916e-05	2.71156e-05	0	5.75689e-06	0	9.77263e-06	7.43732e-05	5.32675e-05	3.61751e-06	0.000147381	6.40429e-06	9.93336e-05	5.85569e-05	8.49515e-05	3.23827e-05	2.82236e-05	1.87735e-05
PWY-2941: L-lysine biosynthesis II	8.70921e-05	1.70131e-05	4.62752e-05	5.65938e-05	2.67295e-05	5.44267e-06	2.3422e-05	3.06797e-05	7.21421e-06	6.4441e-05	8.52648e-06	0.000143478	1.0966e-05	0.000109119	1.04371e-05	5.92719e-05	1.39386e-05	4.92302e-05	2.49956e-05
PWY-2942: L-lysine biosynthesis III	0.000322788	0.000511244	0.000381465	0.000474992	0.000430329	0.000487913	0.000302447	0.000336406	0.000392149	0.00032067	0.00062795	0.000248903	0.000460728	0.00036283	0.000452902	0.000250226	0.000404141	0.000485387	0.000404609
PWY-3001: superpathway of L-isoleucine biosynthesis I	0.000212018	0.000358718	0.00030917	0.000402205	0.000356595	0.000389345	0.000422191	0.000292406	0.000334811	0.000231239	0.000283049	0.000241396	0.000281641	0.000347652	0.000385864	0.000226962	0.000224948	0.000396294	0.000295176
PWY-3781: aerobic respiration I (cytochrome c)	0	0	0	0	0	0	0	0	0	0	0	2.12596e-05	0	0	0	0	0	0	0
PWY-3801: sucrose degradation II (sucrose synthase)	0	0	0	8.46935e-06	0	0	2.26828e-05	0	0	0	0	3.65487e-05	4.66474e-06	0	3.8981e-06	0	0	0	0
PWY-3841: folate transformations II (plants)	0.00049328	0.000517523	0.000545854	0.000524122	0.000528482	0.000489434	0.000287868	0.000602091	0.000454364	0.000324573	0.000544049	0.000227322	0.000385439	0.000502157	0.000496954	0.000294099	0.000407706	0.000574338	0.00064964
PWY-4041: &gamma;-glutamyl cycle	3.78771e-05	4.56309e-05	5.06698e-05	7.45804e-05	4.84844e-05	2.40705e-05	0.00042969	2.53629e-05	7.25505e-05	5.23162e-05	9.97185e-06	0.000163682	2.35418e-05	8.5114e-05	6.0665e-05	8.12239e-05	3.26751e-05	7.45422e-05	3.63482e-05
PWY-4984: urea cycle	9.42035e-06	1.50861e-06	0	4.5204e-06	0	0	0	0	0	2.17044e-05	0	1.12339e-05	1.50318e-05	1.63383e-05	0	5.41319e-06	0	6.81162e-06	8.83967e-06
PWY-5004: superpathway of L-citrulline metabolism	1.7291e-06	2.0098e-06	0	4.85178e-06	0	0	0	0	0	3.68718e-06	0	1.53056e-05	0	7.85386e-06	0	7.4361e-06	0	7.61507e-06	3.6754e-06
PWY-5005: biotin biosynthesis II	0	2.38408e-06	1.3383e-05	2.85163e-05	2.38832e-05	0	0	0	6.74394e-06	2.10186e-05	2.45041e-06	0	1.99502e-05	4.3876e-05	2.90553e-05	3.11876e-06	2.55947e-05	1.73367e-05	1.19521e-05
PWY-5022: 4-aminobutanoate degradation V	1.98858e-05	2.60972e-05	3.91814e-05	2.19077e-05	5.30207e-05	2.08007e-05	0	2.26404e-05	3.32858e-05	2.26712e-05	0	0.000110278	1.57286e-05	4.99928e-05	2.66978e-05	3.04924e-05	1.48807e-05	2.60206e-05	2.88026e-05
PWY-5028: L-histidine degradation II	0	0	1.08903e-06	2.1364e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5030: L-histidine degradation III	3.206e-05	1.58418e-05	2.20117e-05	1.38725e-05	1.63746e-05	2.27426e-05	1.81113e-06	8.93723e-05	2.33183e-05	2.49953e-05	3.21362e-05	6.7298e-05	8.33363e-06	1.28013e-05	1.1609e-05	2.2415e-05	1.3557e-05	1.53983e-05	1.17214e-05
PWY-5055: nicotinate degradation III	0	0	1.93221e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5088: L-glutamate degradation VIII (to propanoate)	0	0	6.83229e-06	0	0	0	0	0	0	0	0	1.51011e-05	0	2.98755e-06	1.78472e-06	0	0	2.37195e-06	0
PWY-5097: L-lysine biosynthesis VI	0.000322006	0.00052389	0.000379812	0.000523366	0.000433663	0.0005102	0.000303995	0.000387737	0.000388776	0.000313884	0.000581695	0.000236826	0.000458051	0.000396894	0.00048606	0.000244146	0.000423275	0.000484205	0.000419202
PWY-5100: pyruvate fermentation to acetate and lactate II	0.000238261	0.000187614	0.000212883	0.000288243	0.000320392	0.000149719	0.000217157	0.000255644	0.000163481	0.000155779	0.00012773	0.00018579	0.000190445	0.000371908	0.000310934	0.000186781	0.000127171	0.000207178	0.000253764
PWY-5103: L-isoleucine biosynthesis III	0.000240487	0.000656376	0.000371754	0.000612514	0.000501636	0.000584363	0.000503953	0.000335562	0.0004864	0.000382913	0.000733012	0.000307144	0.000548783	0.000490141	0.000540036	0.00028978	0.000509964	0.000550183	0.000388345
PWY-5104: L-isoleucine biosynthesis IV	7.80012e-06	7.61477e-06	4.50715e-05	1.01318e-05	3.38841e-06	5.03555e-06	0	0	6.92389e-05	2.12104e-05	3.65088e-06	5.41143e-05	3.67913e-06	5.36353e-05	2.80752e-05	4.7808e-05	6.9188e-06	1.14826e-05	4.31152e-06
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	1.49149e-05	2.63088e-05	2.16601e-05	6.56461e-05	1.75114e-05	3.06085e-05	0.00012084	0	2.80455e-05	4.17822e-05	5.03338e-06	3.05738e-05	2.47657e-05	3.76142e-05	3.03508e-05	2.41495e-05	2.44274e-05	3.49647e-05	2.0116e-05
PWY-5130: 2-oxobutanoate degradation I	2.81682e-05	2.20992e-05	1.82522e-05	8.62837e-06	1.17108e-05	1.94277e-05	0	4.10877e-05	2.06859e-05	3.00263e-05	7.53503e-06	3.5369e-05	6.2924e-06	1.28989e-05	2.2503e-05	1.87789e-05	4.98921e-06	2.50324e-05	1.64607e-05
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	1.76268e-05	1.89196e-05	7.1256e-05	4.52473e-05	1.21054e-05	5.17152e-06	0.000597508	5.29446e-06	9.70834e-05	4.36667e-05	1.95e-06	0.000177387	0	0.000110481	5.57643e-05	7.39933e-05	2.44474e-05	3.25985e-05	2.43915e-05
PWY-5138: fatty acid &beta;-oxidation IV (unsaturated, even number)	2.9491e-06	3.53055e-06	1.19405e-05	1.15742e-05	0	0	0.0001368	0	2.74762e-05	1.01949e-05	0	6.02515e-05	0	1.3989e-05	1.25866e-05	2.95478e-05	5.18066e-06	3.70817e-06	3.94485e-06
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	7.25869e-05	0.000324277	0.000133571	0.000357629	0.000170235	0.000336335	0.000401131	0.000216131	0.000202408	0.000154625	0.000127507	0.000182618	0.000223187	0.000170074	0.000157356	0.000150121	0.000239552	0.000207137	0.000100652
PWY-5180: toluene degradation I (aerobic) (via o-cresol)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31718e-05	0	0	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	7.6514e-05	7.67705e-05	5.25039e-05	0.000111707	6.69049e-05	6.93616e-05	0.000318293	4.49586e-05	7.75044e-05	7.70243e-05	3.93718e-05	0.000111273	1.94983e-05	0.000122571	0.00010305	8.62228e-05	7.68597e-05	9.70379e-05	6.73175e-05
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	3.39114e-05	4.77556e-05	4.27639e-05	7.87009e-05	3.7802e-05	5.19975e-05	0.000312215	2.91036e-05	5.42285e-05	5.31519e-05	1.30021e-05	7.87816e-05	1.72033e-05	5.23907e-05	6.44327e-05	5.35425e-05	4.62259e-05	5.95263e-05	2.6245e-05
PWY-5198: factor 420 biosynthesis II (mycobacteria)	0	9.3852e-07	9.6138e-07	0	0	0	0	0	0	2.11904e-05	0	9.79496e-06	0	1.12506e-06	0	3.15349e-06	0	0	1.52706e-06
PWY-5209: methyl-coenzyme M oxidation to CO2	0	1.17214e-06	9.37438e-07	0	0	0	0	0	0	1.79087e-05	0	1.09555e-05	0	1.08822e-06	0	2.78686e-06	0	0	0
PWY-5265: peptidoglycan biosynthesis II (staphylococci)	0	0	0	0	0	0	0	0	0	1.23227e-05	0	0.000145371	0	0	0	0	0	0	1.14981e-05
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	5.30263e-05	8.76788e-05	0.000118123	8.95592e-05	2.90866e-05	3.54103e-05	3.64235e-05	3.35803e-05	0.000120149	7.80613e-05	8.37574e-05	0.000194266	2.06952e-05	0.000161034	0.000119103	0.000105745	8.76231e-05	8.03252e-05	7.56514e-05
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	1.38549e-05	1.70884e-05	7.37731e-05	4.26386e-05	1.22504e-05	0	0.000454789	4.70264e-06	0.00012023	2.83357e-05	3.25098e-06	0.000173497	3.79866e-06	8.37784e-05	6.12624e-05	0.000124763	2.58077e-05	2.31136e-05	1.84325e-05
PWY-5367: petroselinate biosynthesis	4.00975e-06	1.49372e-05	1.54588e-05	4.3831e-05	0	1.29733e-05	0.000142815	1.44364e-05	4.34819e-05	2.17202e-05	2.849e-05	3.28539e-05	5.3986e-06	3.72333e-05	2.10047e-05	2.69639e-05	2.89101e-05	1.56186e-05	9.92261e-06
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	6.84412e-05	4.32597e-05	6.76419e-05	9.80649e-05	1.52279e-05	6.44175e-05	0.000348088	0.000122919	6.93568e-05	6.73611e-05	8.12409e-05	9.1894e-05	1.4236e-05	0.000128992	0.000155916	8.08333e-05	6.15349e-05	7.77084e-05	4.90435e-05
PWY-5392: reductive TCA cycle II	4.74061e-06	2.15408e-06	7.0045e-06	9.59071e-06	7.66416e-06	0	0	0	1.88209e-06	1.88674e-06	0	0	1.62611e-05	5.93109e-06	5.34371e-06	9.46947e-06	0	9.57351e-06	4.6442e-06
PWY-5415: catechol degradation I (meta-cleavage pathway)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05585e-06	0	0	0	0
PWY-5417: catechol degradation III (ortho-cleavage pathway)	0	0	0	0	0	0	1.58689e-05	0	0	0	0	0	0	0	3.41108e-06	0	0	0	0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	0	0	0	0	0	0	1.58689e-05	0	0	0	0	0	0	0	3.41108e-06	0	0	0	0
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	6.89371e-06	1.58462e-05	0	0	0	0	0	0	8.46144e-06	1.87125e-05	3.7106e-06	0	0	8.5423e-06	9.95251e-06	4.25696e-06	5.92918e-06	0	0
PWY-5484: glycolysis II (from fructose 6-phosphate)	0.000311065	0.000248159	0.000325653	0.000272204	0.000199008	0.000327381	0.000416108	0.000274809	0.000282752	0.000237854	0.000248281	0.000265105	0.000142728	0.000361431	0.000248985	0.000247887	0.000213457	0.00024449	0.000383137
PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)	2.03971e-06	1.18882e-06	6.32076e-07	2.17007e-06	1.22976e-06	1.06755e-06	0	0	8.32407e-07	3.53028e-06	0	0	0	1.79779e-06	8.06131e-07	8.26377e-07	0	4.7111e-06	8.5022e-06
PWY-5497: purine nucleobases degradation II (anaerobic)	1.34337e-05	1.55296e-05	3.00088e-05	3.74357e-05	7.58243e-06	1.1294e-05	0.000199966	4.96004e-06	3.71883e-05	2.45422e-05	7.63675e-06	5.5255e-05	1.51752e-05	3.85219e-05	3.33598e-05	5.35448e-05	1.72942e-05	2.83965e-05	2.83729e-05
PWY-5505: L-glutamate and L-glutamine biosynthesis	7.42017e-05	0.00011766	0.000107419	0.000173161	0.00014629	0.000195148	6.05863e-06	0.000158132	0.000124998	6.85348e-05	0.000100127	2.76658e-05	0.000120902	0.000139922	0.000168464	8.73946e-05	0.000127454	0.000136274	9.7627e-05
PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II	1.67244e-06	1.98495e-06	0	0	0	0	1.25618e-06	0	0	0	0	4.16073e-06	0	2.74475e-06	1.77037e-06	0	0	2.86525e-06	0
PWY-5531: 3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic)	0	0	0	0	0	0	0	0	3.17336e-06	0	0	0	0	0	0	0	0	0	0
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	1.03828e-05	8.89017e-06	5.74294e-05	2.56901e-05	0	5.68108e-06	0.000427132	0	9.27516e-05	3.50176e-05	0	0.000118284	0	9.19238e-05	4.83605e-05	8.31452e-05	2.54776e-05	1.62913e-05	1.38046e-05
PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate	0	0	0	8.19873e-07	0	0	1.72092e-06	0	0	0	0	0	0	0	6.76522e-07	0	3.06825e-07	6.05306e-07	0
PWY-5656: mannosylglycerate biosynthesis I	2.20954e-06	3.48901e-06	1.85668e-05	7.91481e-06	0	0	0.000144139	0	3.6474e-05	9.39961e-06	3.52763e-06	3.84361e-05	0	3.87228e-05	1.51853e-05	3.17721e-05	4.53897e-06	4.87936e-06	3.51606e-06
PWY-5659: GDP-mannose biosynthesis	7.66435e-05	0.000138374	7.09157e-05	0.000139213	7.95821e-05	0.000154056	0.000184304	4.58125e-05	8.94645e-05	6.07261e-05	6.26579e-05	0.00010443	6.90645e-05	0.000117464	0.000165769	0.000100938	7.92544e-05	7.99792e-05	5.87932e-05
PWY-5667: CDP-diacylglycerol biosynthesis I	0.000199667	0.000397658	0.000225247	0.000515879	0.000412825	0.000431659	0.000415998	0.000225785	0.000296685	0.000248073	0.000368175	0.000216157	0.000170501	0.000411966	0.000393945	0.000233111	0.000321533	0.000383598	0.000303535
PWY-5675: nitrate reduction V (assimilatory)	6.54059e-06	1.26831e-05	7.23469e-05	1.66492e-05	1.32159e-06	6.39875e-06	0.000440809	0	5.97069e-05	2.27865e-05	3.52103e-06	0.000180893	2.12834e-06	0.000103335	6.39634e-05	6.85409e-05	1.72313e-05	2.11563e-05	4.00152e-05
PWY-5676: acetyl-CoA fermentation to butanoate II	1.96005e-05	9.3667e-06	5.24458e-05	5.13076e-05	3.98359e-06	1.70687e-06	0	2.77314e-06	9.05485e-05	2.41387e-05	5.98538e-06	2.53328e-05	3.42243e-06	8.43432e-05	2.05726e-05	8.51533e-05	7.05911e-06	1.78583e-05	2.32878e-05
PWY-5686: UMP biosynthesis I	0.00047752	0.00064751	0.000463152	0.000674613	0.000579222	0.000672271	0.000280119	0.000531328	0.000506549	0.000415361	0.000676756	0.000247747	0.0005413	0.000542394	0.000607269	0.000278934	0.000511657	0.000660532	0.000674901
PWY-5690: TCA cycle II (plants and fungi)	1.30834e-05	1.15675e-05	1.01933e-05	2.35104e-05	2.64281e-05	1.32206e-05	0	0	6.47435e-06	1.29827e-05	4.43164e-06	0	9.44876e-06	7.79536e-06	1.63077e-05	3.26266e-06	3.6083e-06	1.90729e-05	1.28972e-05
PWY-5692: allantoin degradation to glyoxylate II	0	1.38811e-06	4.3187e-06	1.50157e-06	0	0	2.08148e-05	0	8.0273e-06	3.66386e-06	0	1.23632e-05	0	9.78517e-06	3.2534e-06	8.83886e-06	9.92808e-07	2.57286e-06	2.28154e-06
PWY-5695: inosine 5'-phosphate degradation	0.000268455	0.000404573	0.000335105	0.000451731	0.000313805	0.000385446	0.000589386	0.000431658	0.000388504	0.000244207	0.000398343	0.000313223	0.000464456	0.000340747	0.000373915	0.000319074	0.000399561	0.000328918	0.000293032
PWY-5705: allantoin degradation to glyoxylate III	0	2.45239e-06	8.64636e-06	3.54801e-06	0	0	7.46293e-05	0	1.52084e-05	4.73339e-06	0	1.78442e-05	0	1.16278e-05	5.44482e-06	1.83392e-05	1.59768e-06	3.53391e-06	2.28154e-06
PWY-5723: Rubisco shunt	3.39833e-05	9.47939e-05	0.000101742	0.000140784	2.35023e-05	0.000112164	0.000396577	7.53718e-05	0.000178989	6.29939e-05	0.000122283	0.000145253	2.77932e-05	0.000138704	0.000119569	0.000156124	0.000105462	9.40987e-05	2.92106e-05
PWY-5747: 2-methylcitrate cycle II	2.6659e-06	2.8511e-06	2.6963e-05	5.38292e-06	1.78505e-06	1.09129e-06	7.6812e-05	0	4.26925e-05	7.50257e-06	0	1.86907e-05	0	2.79732e-05	1.54476e-05	2.68898e-05	3.19733e-06	8.64529e-06	2.50545e-06
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	2.8742e-06	6.14896e-06	2.13315e-05	2.59253e-06	0	0	0.000145108	0	3.87068e-05	2.69836e-05	0	4.66957e-05	1.56188e-06	3.14174e-05	2.62564e-05	4.07768e-05	7.36055e-06	7.51659e-06	3.3099e-06
PWY-5838: superpathway of menaquinol-8 biosynthesis I	8.0762e-06	1.81771e-05	5.24818e-05	8.41459e-06	0	0	0.000252483	0	8.43682e-05	6.10506e-05	0	0.00010054	5.07505e-06	6.97413e-05	5.64141e-05	8.23977e-05	2.15737e-05	1.98045e-05	1.05369e-05
